region	chr	midPos	Nsites_fst	fst	BLOCKstart	BLOCKend	Numer	Denom	Nsites_Dstat	Dstat	gene.density	gene.count	recombination.rate	tP.lec	Nsites_lec	Tajima.lec	pi.lec	tP.pine	Nsites_pine	Tajima.pine	pi.pine	avg.dxy	Nsites_dxy
"(883084,890829)(9201949,9249966)(9200000,9250000)"	2	9225000	7747	0.52297	9200000	9250000	2.81897	4.189796	7933	0.672817961	NA	NA	6.74	26.396815	13212	-0.82388	0.001997942	24.070072	15706	-1.223517	0.00153254	0.418800381	57
"(867482,871383)(18250114,18299826)(18250000,18300000)"	3	18275000	3903	0.52291	18250000	18300000	-0.259708	0.950257	3991	-0.273302906	0.7318	4	3.49	9.956334	8295	-1.60385	0.001200281	17.402824	10539	-0.842219	0.001651278	0.327445927	38
"(868785,873491)(9054612,9099818)(9050000,9100000)"	2	9075000	4708	0.522887	9050000	9100000	0.240051	1.907256	4846	0.125861971	NA	NA	6.64	16.097289	9128	-0.935989	0.001763507	20.199509	12528	-1.18305	0.001612349	0.432045206	26
"(277083,279023)(3353545,3398584)(3350000,3400000)"	3	3375000	1942	0.522831	3350000	3400000	0.780303	1.371978	1984	0.568743085	0.8836	6	7.52	11.025918	4831	-0.794647	0.002282326	8.217702	6417	-1.032331	0.001280614	0.502324238	16
"(935986,939674)(9650422,9697701)(9650000,9700000)"	2	9675000	3690	0.52283	9650000	9700000	1.139424	3.574013	3823	0.318808018	0.48576	2	6.51	14.684308	7316	-0.654272	0.00200715	21.459484	10838	-0.785884	0.001980023	0.462810853	26
"(1469812,1473536)(18900132,18949621)(18900000,18950000)"	6	18925000	3726	0.5228	18900000	18950000	2.631126	3.144067	3777	0.836854304	0.71452	3	8.57	18.248772	8913	-0.636185	0.002047433	18.051425	10219	-1.03506	0.001766457	0.484529442	23
"(1181937,1184878)(11501160,11546518)(11500000,11550000)"	6	11525000	2943	0.522772	11500000	11550000	-0.129601	2.925505	3479	-0.044300386	0.7147	1	7.65	18.641533	7190	-1.20777	0.002592703	57.047358	11460	0.340381	0.004977954	0.365959819	71
"(573733,579811)(5400748,5448466)(5400000,5450000)"	1	5425000	6080	0.522604	5400000	5450000	2.146689	6.036713	6405	0.355605609	0.4089	1	6.28	23.831905	10663	-0.809001	0.002235009	17.027068	13596	-1.124797	0.001252359	0.403689638	61
"(3471172,3478536)(42800091,42846876)(42800000,42850000)"	2	42825000	7366	0.522408	42800000	42850000	-0.371393	7.079628	7590	-0.052459395	0.86038	7	7.17	29.884482	14253	-0.897074	0.002096715	47.759879	16255	-0.052693	0.002938165	0.470424013	90
"(2374628,2379078)(31800304,31849999)(31800000,31850000)"	4	31825000	4452	0.522265	31800000	31850000	-1.014527	1.381741	4531	-0.734238182	0.66628	6	3.61	14.798912	10637	-1.350625	0.001391267	18.439052	14023	-1.002281	0.001314915	0.432690416	27
"(2327665,2333634)(32550085,32599226)(32550000,32600000)"	2	32575000	5971	0.522111	32550000	32600000	0.403994	2.175084	6195	0.185737195	0.1786	1	6.71	20.282624	10892	-0.750976	0.001862158	16.492551	15536	-1.721954	0.00106157	0.419975743	39
"(2452841,2455329)(32750000,32799264)(32750000,32800000)"	5	32775000	2490	0.522062	32750000	32800000	-0.768886	0.899303	2604	-0.854979912	NA	NA	4.77	14.6807	5678	-0.693623	0.002585541	12.031964	9439	-1.159792	0.001274707	0.386233946	26
"(2151532,2160972)(31750268,31799902)(31750000,31800000)"	3	31775000	9442	0.521968	31750000	31800000	0.402211	2.717052	9702	0.148032132	0.3855	1	3.57	27.667743	16583	-1.100326	0.00166844	30.35097	21016	-1.466255	0.001444184	0.422207118	60
"(570685,573705)(5750670,5798946)(5750000,5800000)"	5	5775000	3022	0.521847	5750000	5800000	-1.402648	3.216121	3149	-0.436130357	NA	NA	7.54	17.110279	7241	-0.651919	0.002362972	13.121563	9124	-1.44663	0.001438137	0.410193757	29
"(86601,91631)(552966,598499)(550000,600000)"	4	575000	5032	0.521836	550000	600000	1.452037	4.736546	5368	0.306560308	NA	NA	7.43	23.577019	10274	-0.942195	0.002294824	15.184542	12806	-1.0894	0.001185737	0.387589658	52
"(2128154,2133659)(29550993,29598101)(29550000,29600000)"	5	29575000	5507	0.521825	29550000	29600000	1.239171	3.397545	5662	0.364725412	0.93876	3	5.3	24.79556	9783	-1.144515	0.002534556	19.86056	12516	-1.069345	0.001586814	0.358769044	57
"(1953432,1959731)(24001336,24049660)(24000000,24050000)"	6	24025000	6301	0.521738	24000000	24050000	2.49428	4.097867	6445	0.608677636	0.83962	4	5.39	20.877041	12118	-1.129097	0.001722812	20.939614	16614	-1.516796	0.00126036	0.434486184	41
"(1838165,1841077)(26405560,26449907)(26400000,26450000)"	2	26425000	2914	0.521735	26400000	26450000	-3.659857	7.661526	3047	-0.477692956	NA	NA	5.29	27.904524	6777	-0.102345	0.004117533	31.496817	8114	-0.337515	0.003881787	0.485794813	50
"(2740719,2744353)(35250000,35299999)(35250000,35300000)"	4	35275000	3636	0.52169	35250000	35300000	1.264586	4.286397	3802	0.295023069	NA	NA	5.79	11.487081	7797	-1.403252	0.001473269	12.728922	12109	-1.815593	0.001051195	0.405503145	21
"(544401,548140)(4952010,4999746)(4950000,5000000)"	2	4975000	3741	0.521616	4950000	5000000	1.895601	2.047319	3838	0.925894304	NA	NA	7.03	15.222001	7924	-1.044266	0.001921	20.524026	9765	-0.542466	0.002101795	0.443207256	30
"(1965046,1970846)(27851128,27899036)(27850000,27900000)"	1	27875000	5802	0.521365	27850000	27900000	0.909424	1.980361	5935	0.459221324	0.95774	7	4.76	17.974962	11058	-1.114931	0.001625517	17.020607	15990	-1.086066	0.001064453	0.400369386	43
"(2267167,2273449)(26800003,26849834)(26800000,26850000)"	6	26825000	6284	0.521308	26800000	26850000	0.878409	2.627591	6475	0.334302028	0.51538	6	5.95	18.635121	11250	-1.056064	0.001656455	15.200126	15365	-1.446564	0.00098927	0.38955373	45
"(747252,749735)(6450275,6497986)(6450000,6500000)"	6	6475000	2485	0.52077	6450000	6500000	-0.591244	2.752144	2581	-0.214830329	NA	NA	6.12	17.518391	7171	-0.359032	0.00244295	16.339043	8762	-0.537857	0.001864762	0.420011199	23
"(671100,672490)(12352702,12398130)(12350000,12400000)"	3	12375000	1392	0.520756	12350000	12400000	-0.129418	0.285403	1479	-0.453457041	0.8557	6	0.03	4.309437	4122	-1.578233	0.001045472	19.195507	7391	-0.290818	0.002597146	0.479094139	18
"(1692960,1695785)(23950932,23999366)(23950000,24000000)"	2	23975000	2827	0.52065	23950000	24000000	-2.338985	6.231051	2882	-0.375375679	0.67296	2	2.95	15.294736	6461	-0.591673	0.00236724	18.071595	9014	-0.769531	0.002004836	0.421878289	25
"(1273038,1278897)(23550332,23599828)(23550000,23600000)"	3	23575000	5861	0.52057	23550000	23600000	1.815878	1.974934	6073	0.919462625	NA	NA	5.09	18.920047	11573	-1.102064	0.001634844	25.261332	16681	-1.404662	0.001514378	0.434407768	38
"(573790,578724)(5250000,5299833)(5250000,5300000)"	2	5275000	4936	0.52055	5250000	5300000	0.286586	1.305847	5077	0.219463689	0.06344	1	6.83	15.881654	9144	-1.497722	0.001736839	22.252704	13402	-1.191194	0.001660402	0.406207206	35
"(1889530,1892933)(27150910,27199835)(27150000,27200000)"	2	27175000	3405	0.520485	27150000	27200000	0.737543	3.804318	3510	0.193869966	1	1	6.57	20.951968	8084	-0.664514	0.002591782	17.376039	12223	-1.203635	0.001421585	0.414745023	33
"(2022609,2027650)(29050795,29099999)(29050000,29100000)"	4	29075000	5043	0.520387	29050000	29100000	0.016368	0.529995	5191	0.03088331	NA	NA	3.33	14.821942	9938	-1.11706	0.001491441	18.396642	15262	-1.581639	0.001205389	0.43014767	28
"(1362674,1368154)(24550533,24599973)(24550000,24600000)"	3	24575000	5482	0.520312	24550000	24600000	0.049946	3.369929	5611	0.014821084	NA	NA	4.33	22.819531	11069	-0.5356	0.002061571	27.939766	15461	-1.199868	0.001807112	0.410383983	43
"(550135,557936)(4651853,4699392)(4650000,4700000)"	6	4675000	7803	0.520289	4650000	4700000	0.47378	3.688853	8008	0.128435587	NA	NA	6.46	33.193226	15243	-0.741111	0.002177605	19.432279	19328	-1.645789	0.001005395	0.394735559	66
"(2418748,2423941)(32302568,32349931)(32300000,32350000)"	4	32325000	5195	0.520158	32300000	32350000	-0.278014	0.503806	5317	-0.551827489	0.5454	2	4.01	17.697084	10422	-1.140447	0.001698051	18.905281	16941	-1.492585	0.001115948	0.350779405	35
"(1680359,1682828)(23750349,23799999)(23750000,23800000)"	2	23775000	2471	0.520121	23750000	23800000	-0.383829	4.104352	2508	-0.093517564	0.76696	1	2.27	19.239743	4358	-0.234412	0.00441481	16.06024	7755	-1.235836	0.002070953	0.418717033	41
"(2377083,2380782)(33000384,33049870)(33000000,33050000)"	2	33025000	3701	0.520093	33000000	33050000	-0.485497	1.300334	3831	-0.373363305	0.94078	1	5.78	10.38365	8112	-1.334169	0.001280036	15.004363	13248	-1.33949	0.001132576	0.447717871	18
"(2555415,2558679)(35401739,35448631)(35400000,35450000)"	3	35425000	3266	0.519961	35400000	35450000	0.036465	2.826425	3552	0.012901457	0.90294	1	5.13	13.214955	7665	-0.938379	0.001724065	17.869041	9462	-1.428561	0.001888506	0.385844451	26
"(1437955,1440157)(21600000,21648558)(21600000,21650000)"	1	21625000	2204	0.519876	21600000	21650000	2.117189	2.157145	2174	0.981477369	0.11708	1	4.49	12.841751	3812	0.635965	0.00336877	7.05959	5529	-1.584762	0.001276829	0.540707987	40
"(1461166,1465314)(22100950,22147477)(22100000,22150000)"	4	22125000	4150	0.519744	22100000	22150000	0.188414	3.948133	4283	0.047722303	0.94058	5	4.63	18.64619	8727	-1.217613	0.002136609	19.837172	12512	-1.139249	0.001585452	0.442489768	36
"(1721263,1723856)(24304658,24347202)(24300000,24350000)"	2	24325000	2595	0.519441	24300000	24350000	-1.001297	2.160331	2683	-0.4634924	0.93606	3	3.38	16.662103	6534	-0.820009	0.002550062	18.394286	8317	-0.494675	0.002211649	0.383735995	43
"(2660851,2663768)(34863755,34899940)(34850000,34900000)"	5	34875000	2919	0.519399	34850000	34900000	0.108142	0.200614	2975	0.539055101	1	1	5.16	10.39	5103	-0.369511	0.002036057	11.603017	8462	-1.304187	0.001371191	0.417137027	17
"(1046392,1048340)(11200144,11247114)(11200000,11250000)"	1	11225000	1950	0.519323	11200000	11250000	-0.184958	3.269469	2034	-0.056571266	NA	NA	6.56	9.302	4467	-0.818786	0.002082382	8.074251	7351	-0.744976	0.001098388	0.361050191	21
"(850095,853606)(16950059,16996900)(16950000,17000000)"	7	16975000	3513	0.519213	16950000	17000000	-1.186656	1.518534	3632	-0.781448423	0.80152	4	4.85	13.885951	6628	-0.977471	0.002095044	49.827253	12214	0.380201	0.00407952	0.385920465	52
"(1778638,1782714)(25950861,25997893)(25950000,26000000)"	5	25975000	4078	0.519088	25950000	26000000	-2.973229	3.073162	4199	-0.967482027	0.80656	9	8.04	15.883582	8222	-0.989543	0.001931839	10.614003	12620	-1.637522	0.000841046	0.422686006	26
"(1248842,1250422)(13051813,13096066)(13050000,13100000)"	6	13075000	1582	0.518791	13050000	13100000	3.032016	7.865644	1759	0.385475875	NA	NA	3.39	9.00993	2622	-0.163495	0.003436281	29.844858	10754	-0.863712	0.002775233	0.469498439	34
"(2047636,2053678)(29300765,29349914)(29300000,29350000)"	4	29325000	6044	0.518741	29300000	29350000	0.148971	2.298939	6308	0.064799892	0.22874	1	3.43	16.562222	11021	-0.96991	0.001502788	21.801448	17442	-1.154437	0.00124994	0.446460661	43
"(1637220,1644537)(21001893,21049469)(21000000,21050000)"	6	21025000	7319	0.518725	21000000	21050000	1.094498	2.921442	7470	0.37464307	0.98162	2	8.62	22.597333	13462	-1.005091	0.001678601	25.858233	18569	-1.574	0.001392548	0.384894946	42
"(575138,579380)(7801601,7849730)(7800000,7850000)"	4	7825000	4244	0.518608	7800000	7850000	-1.713129	4.196011	4409	-0.408275622	NA	NA	6.42	21.384935	8140	-0.554654	0.002627142	17.4567	12138	-1.215307	0.001438186	0.353770424	44
"(2797556,2801312)(35852327,35899748)(35850000,35900000)"	4	35875000	3758	0.518583	35850000	35900000	1.083925	1.545071	3886	0.70153734	0.83388	8	6.04	14.675761	11078	-1.758613	0.001324766	9.862013	10151	-2.0105	0.000971531	0.395680571	19
"(2850217,2853529)(35200324,35249749)(35200000,35250000)"	1	35225000	3314	0.518306	35200000	35250000	1.764864	2.39682	3438	0.736335645	0.69574	9	6.35	23.313927	7655	-0.77178	0.003045582	16.078056	12226	-1.213878	0.001315071	0.397234429	29
"(532894,535796)(7300000,7348205)(7300000,7350000)"	3	7325000	2904	0.51826	7300000	7350000	1.378328	7.004796	3018	0.196769185	NA	NA	6.34	20.233808	5709	-0.391921	0.003544195	17.959081	8628	-1.031524	0.002081488	0.455405275	43
"(634688,637140)(11300000,11339651)(11300000,11350000)"	3	11325000	2454	0.51784	11300000	11350000	7.778472	9.469579	2156	0.821416876	NA	NA	0.53	7.15646	4140	-0.954904	0.001728614	52.028177	8418	1.056627	0.006180586	0.399159358	76
"(316031,319700)(2401032,2449974)(2400000,2450000)"	7	2425000	3671	0.517591	2400000	2450000	-0.757531	3.257577	3841	-0.232544311	0.99404	1	7.02	10.354319	7598	-1.577742	0.001362769	28.425318	10957	-0.556772	0.002594261	0.436200307	41
"(1527952,1530247)(22851702,22893729)(22850000,22900000)"	1	22875000	2297	0.517567	22850000	22900000	1.156118	4.023572	2390	0.287336228	0.28224	3	5.18	16.391425	5382	-0.598707	0.003045601	21.670327	8299	-0.649895	0.002611197	0.429936699	29
"(3199395,3205101)(41651292,41699934)(41650000,41700000)"	3	41675000	5708	0.517557	41650000	41700000	0.549766	3.664708	5889	0.150016318	NA	NA	8.39	20.60774	11928	-1.060545	0.001727678	21.755117	14575	-1.379301	0.001492632	0.391291587	46
"(791646,799432)(7000576,7049278)(7000000,7050000)"	6	7025000	7788	0.517521	7000000	7050000	2.367739	7.016211	8279	0.337466903	NA	NA	6.38	25.147064	12732	-1.170904	0.001975107	26.236545	17129	-1.195829	0.001531703	0.422804676	62
"(2211747,2220164)(30450000,30499916)(30450000,30500000)"	4	30475000	8419	0.517311	30450000	30500000	-2.073801	5.532621	8668	-0.374831567	NA	NA	3.62	25.178218	13891	-1.183317	0.001812556	26.828127	20591	-1.683341	0.001302905	0.4233019	61
"(3076533,3081151)(39301062,39349106)(39300000,39350000)"	4	39325000	4620	0.51716	39300000	39350000	-0.841655	0.982668	4742	-0.856499855	0.92498	6	7.1	12.168822	9741	-1.693162	0.001249237	20.533977	11641	-0.817104	0.001763936	0.377363251	24
"(718735,720460)(9900613,9948672)(9900000,9950000)"	7	9925000	1727	0.517103	9900000	9950000	0.055831	0.06647	1585	0.839942831	0.7814	1	1.85	2.868556	5089	-2.42516	0.000563678	16.822527	7348	-0.42056	0.002289402	0.451320423	10
"(1477976,1481739)(22300213,22349999)(22300000,22350000)"	1	22325000	3765	0.517082	22300000	22350000	-0.492318	4.567334	3874	-0.10779111	NA	NA	5.13	23.32568	8773	-0.828301	0.002658803	31.26225	12690	-0.686337	0.002463534	0.446261266	36
"(2323962,2330868)(33150215,33199999)(33150000,33200000)"	3	33175000	6908	0.516974	33150000	33200000	-0.306747	5.285714	7124	-0.058033219	0.75908	3	3.53	26.065147	13850	-1.068485	0.00188196	23.021442	16462	-1.532107	0.00139846	0.36194539	56
"(1855063,1860425)(29400464,29449998)(29400000,29450000)"	3	29425000	5364	0.516748	29400000	29450000	0.91443	4.881459	5524	0.18732719	0.2258	4	4.13	25.161759	11615	-0.985731	0.002166316	24.892497	16908	-1.148586	0.001472232	0.365560149	62
"(989552,992640)(19650167,19699494)(19650000,19700000)"	7	19675000	3090	0.516726	19650000	19700000	1.995457	4.961089	3211	0.402221569	NA	NA	7.32	11.785453	5693	-1.212061	0.002070166	17.480874	7782	0.328618	0.002246322	0.419385164	31
"(836741,843418)(17950056,17999973)(17950000,18000000)"	3	17975000	6679	0.516704	17950000	18000000	1.376409	1.854044	6821	0.742382058	NA	NA	2.78	27.74371	12221	-0.895849	0.002270167	30.002517	17245	-0.692316	0.001739781	0.41988933	52
"(2185126,2188796)(31000439,31048026)(31000000,31050000)"	2	31025000	3672	0.516508	31000000	31050000	0.228722	1.069985	3741	0.213761875	0.74442	1	8.28	13.067622	7138	-0.9788	0.001830712	17.822901	9442	-0.987504	0.001887619	0.424276215	28
"(1160041,1162903)(18100571,18148608)(18100000,18150000)"	5	18125000	2864	0.516359	18100000	18150000	4.795503	7.466142	3007	0.642299999	1	2	3.17	18.726008	5704	-0.19632	0.003282961	24.670895	8929	-0.618306	0.002763008	0.446485798	45
"(1308516,1315521)(23850010,23898760)(23850000,23900000)"	3	23875000	7007	0.516243	23850000	23900000	-0.327417	2.096674	7125	-0.156160185	NA	NA	4.7	17.856162	12731	-1.396247	0.001402573	18.802253	16674	-1.212065	0.001127639	0.40132075	34
"(1726950,1734591)(21801186,21849999)(21800000,21850000)"	6	21825000	7643	0.516151	21800000	21850000	1.191682	7.359408	7859	0.16192634	0.78046	2	8.37	33.006204	14710	-0.524857	0.002243794	29.906768	18621	-0.635596	0.001606077	0.490220302	63
"(2001081,2006624)(28151171,28199093)(28150000,28200000)"	5	28175000	5545	0.516093	28150000	28200000	2.439853	5.778961	5741	0.422195789	0.16972	2	7.82	15.339914	9556	-1.432251	0.001605265	17.884016	12957	-0.771711	0.001380259	0.346848456	50
"(1441225,1447154)(22308258,22349787)(22300000,22350000)"	5	22325000	5931	0.516041	22300000	22350000	0.511029	1.761185	5997	0.290162022	0.41406	4	4.6	13.236949	10859	-1.768284	0.001218984	14.239529	12303	-1.36851	0.001157403	0.448456734	29
"(3068930,3075855)(38000720,38049898)(38000000,38050000)"	1	38025000	6927	0.515911	38000000	38050000	2.209562	2.670005	7071	0.827549761	0.54292	9	7.53	21.803154	12608	-1.006026	0.001729311	17.81086	15540	-1.307592	0.00114613	0.362369893	51
"(250527,254332)(2300387,2349999)(2300000,2350000)"	4	2325000	3807	0.515718	2300000	2350000	0.3232	3.787199	4028	0.085340115	NA	NA	7.69	18.835547	8295	-0.988463	0.002270711	13.689616	10804	-1.284723	0.001267088	0.409092088	36
"(1395721,1401970)(24900042,24949784)(24900000,24950000)"	3	24925000	6251	0.515717	24900000	24950000	-0.520149	2.791197	6423	-0.186353382	1	1	4.27	26.585828	11844	-0.707553	0.002244666	29.516346	16763	-1.302526	0.001760803	0.414073652	49
"(1335143,1336506)(20200111,20249888)(20200000,20250000)"	4	20225000	1365	0.515703	20200000	20250000	-0.006406	2.224973	1380	-0.002879136	NA	NA	6.5	10.523592	4038	-0.287576	0.00260614	5.972697	5745	-1.377257	0.001039634	0.373449065	12
"(1644998,1646514)(22852199,22894879)(22850000,22900000)"	2	22875000	1518	0.515594	22850000	22900000	-0.654027	0.771871	1497	-0.84732682	0.07314	3	1.14	2.819251	2778	-1.323696	0.001014849	16.234196	6752	-0.136531	0.002404354	0.451476463	66
"(99159,105183)(650279,699183)(650000,700000)"	5	675000	6026	0.515589	650000	700000	0.012642	4.675036	6291	0.00270415	NA	NA	5.09	16.133906	10771	-0.59836	0.001497902	27.889447	15158	-0.479564	0.001839916	0.494487017	42
"(2691448,2698617)(30550172,30599999)(30550000,30600000)"	6	30575000	7171	0.515579	30550000	30600000	-0.229442	3.163851	7328	-0.07251985	NA	NA	6.81	26.526064	14958	-0.907164	0.00177337	27.794725	15951	-0.946762	0.001742507	0.390887091	61
"(1058178,1064381)(10150979,10199721)(10150000,10200000)"	6	10175000	6205	0.515333	10150000	10200000	-0.454399	2.330889	6353	-0.194946649	0.72708	1	7.7	14.218775	11126	-1.633121	0.001277977	17.834926	14775	-1.111513	0.001207102	0.37144145	32
"(2510629,2515572)(28950590,28999512)(28950000,29000000)"	6	28975000	4945	0.515304	28950000	29000000	0.623395	1.93468	5040	0.322221246	0.60136	1	6.24	14.84521	10099	-0.881501	0.001469968	13.471267	11896	-1.469341	0.00113242	0.393311654	23
"(401193,406748)(5602371,5649771)(5600000,5650000)"	3	5625000	5557	0.515259	5600000	5650000	4.094454	5.539036	5714	0.739199745	NA	NA	7.44	21.908315	11104	-0.91505	0.001973011	15.683195	14164	-1.816259	0.001107257	0.45791951	34
"(2483560,2492519)(28800551,28849264)(28800000,28850000)"	6	28825000	8961	0.515178	28800000	28850000	1.483579	6.246053	9164	0.23752264	0.73976	1	6.24	22.731121	15438	-1.299091	0.001472414	43.923049	21247	-0.437499	0.002067259	0.421740485	62
"(444078,446979)(5950022,5989480)(5950000,6000000)"	3	5975000	2903	0.515176	5950000	6000000	-1.590074	4.409825	3053	-0.360575306	0.8628	3	7.21	12.616516	6594	-0.91522	0.001913333	22.937303	9188	-0.353163	0.002496441	0.460686816	29
"(1013011,1016897)(20550323,20599357)(20550000,20600000)"	3	20575000	3888	0.515122	20550000	20600000	-0.245113	0.892741	4009	-0.274562275	0.68002	7	5.49	11.680691	8773	-1.19118	0.001331436	11.780485	10684	-1.603697	0.001102629	0.37692081	15
"(2841107,2843805)(36452454,36499942)(36450000,36500000)"	4	36475000	2700	0.514828	36450000	36500000	-1.596448	2.402073	2798	-0.664612608	0.804	2	6.39	10.55981	6104	-1.314134	0.001729982	8.060965	9690	-2.245492	0.000831885	0.329068035	20
"(495476,500275)(4751120,4799713)(4750000,4800000)"	5	4775000	4801	0.514781	4750000	4800000	-1.418563	4.597229	4910	-0.30856914	0.82684	9	6.46	20.705659	8581	-0.827204	0.002412966	23.217497	11348	-0.595329	0.002045955	0.423465038	38
